stromatolites_25,14h06_08Apr16,/tmp/apps_output/strom_0a3b3e399622e0c70254677131f6b77b17896010_14h06_08Apr16.zip,0a3b3e399622e0c70254677131f6b77b17896010
stromatolites_26,14h08_08Apr16,/tmp/apps_output/strom_13d4a321aa9591403f245278379c4a89a42780ed_14h08_08Apr16.zip,13d4a321aa9591403f245278379c4a89a42780ed
stromatolites_27,14h18_08Apr16,/tmp/apps_output/strom_bfe6a6c8245af4820df1d38544039883084dbf66_14h18_08Apr16.zip,bfe6a6c8245af4820df1d38544039883084dbf66
stromatolites_28,14h28_08Apr16,/tmp/apps_output/strom_315aef8d18412ca97bf311a15f11eaaafffcb26c_14h28_08Apr16.zip,315aef8d18412ca97bf311a15f11eaaafffcb26c
stromatolites_29,14h38_08Apr16,/tmp/apps_output/strom_53b6efd1575918158470c3e619c108fb24357fd8_14h38_08Apr16.zip,53b6efd1575918158470c3e619c108fb24357fd8
